review.id,owner.id,cerated.on,number.of.patches,last.updated.on,project,branch,ubmit.type,status,elapsed.time,noof.approvals,net.approval.score,avg.approval.score ,noof.comments,timestamp.last.comment,timestamp.first.comment,comment.span,noof.reviews.owned.by.owner,noof.approvals.by.owner,noof.comments.by.owner.this.review,noof.comments.by.owner.all.reviews,noof.merged.reviews.of.owner,avg.approval.score.of.owner
22472,1002068,4/23/2011 16:41,2,7/12/2012 19:06,platform/frameworks/base,refs/heads/master,MERGE_ALWAYS,Abandoned,10706.4,8,0,0,12,7/12/2012 19:06,4/26/2011 17:39,10633.45,173,124,4,392,100,0.0211
22473,1002068,4/23/2011 16:42,1,1/12/2012 21:51,platform/frameworks/base,refs/heads/master,MERGE_ALWAYS,Abandoned,6341.15,7,2,0.3333,5,1/12/2012 21:51,4/26/2011 17:24,6268.45,173,124,2,392,100,0.0211
22474,1002068,4/23/2011 16:42,2,2/24/2012 18:28,platform/frameworks/base,refs/heads/master,MERGE_ALWAYS,merged,7369.75,6,4,1,10,2/24/2012 18:28,1/13/2012 19:07,1007.3333,173,124,5,392,100,0.0211
22475,1002068,4/23/2011 16:42,4,2/29/2012 22:23,platform/frameworks/base,refs/heads/master,MERGE_ALWAYS,merged,7493.6833,7,3,0.75,18,2/29/2012 22:23,6/24/2011 15:51,6006.5167,173,124,9,392,100,0.0211
22476,1002068,4/23/2011 16:42,2,1/12/2012 21:53,platform/frameworks/base,refs/heads/master,MERGE_ALWAYS,Abandoned,6341.1667,6,1,0.5,7,1/12/2012 21:53,6/22/2011 17:04,4900.8167,173,124,3,392,100,0.0211
22484,1005017,4/25/2011 20:53,1,6/6/2011 15:12,platform/build,refs/heads/master,MERGE_ALWAYS,merged,1002.3167,4,4,1,4,6/6/2011 15:12,4/25/2011 21:00,1002.2,5,3,0,3,2,0
22488,1002915,4/26/2011 0:02,1,5/24/2012 17:28,platform/cts,refs/heads/gingerbread,MERGE_ALWAYS,Abandoned,9473.4167,1,0,0,4,5/24/2012 17:28,4/26/2011 23:31,9449.95,57,39,0,156,27,0.0667
22491,1006267,4/26/2011 12:18,1,4/29/2011 17:52,platform/development,refs/heads/master,MERGE_ALWAYS,merged,77.5667,3,2,0.6667,5,4/29/2011 17:52,4/26/2011 20:48,69.0667,3,1,1,1,3,0
22492,1002951,4/26/2011 12:18,2,5/6/2012 14:18,platform/frameworks/base,refs/heads/master,MERGE_ALWAYS,Abandoned,9025.9833,0,0,0,10,5/6/2012 14:18,4/26/2011 16:41,9021.6,644,352,2,1414,318,0.0299
22500,1000414,4/26/2011 18:38,1,4/26/2011 18:59,kernel/common,refs/heads/android-2.6.36,FAST_FORWARD_ONLY,merged,0.35,4,2,0.5,3,4/26/2011 18:59,4/26/2011 18:39,0.3333,312,384,1,926,301,1.4743
22524,1002951,4/27/2011 6:43,3,6/8/2012 13:33,platform/packages/apps/Settings,refs/heads/master,MERGE_ALWAYS,Abandoned,9798.8167,0,0,0,9,6/8/2012 13:33,4/29/2011 11:05,9746.4667,644,352,5,1414,318,0.0299
22531,1003360,4/27/2011 16:16,1,5/9/2011 15:03,platform/bionic,refs/heads/master,MERGE_ALWAYS,merged,286.7833,3,4,1.3333,4,5/9/2011 15:03,4/29/2011 19:02,236.0167,316,1122,1,966,152,0.4189
22535,1003360,4/27/2011 19:37,1,5/9/2011 15:37,platform/ndk,refs/heads/master,MERGE_ALWAYS,merged,283.9833,3,4,1.3333,6,5/9/2011 15:37,4/29/2011 19:01,236.5833,316,1122,1,966,152,0.4189
22544,1003744,4/28/2011 11:24,2,5/12/2011 23:01,platform/external/bluetooth/bluez,refs/heads/master,MERGE_ALWAYS,merged,347.6167,4,2,1,8,5/12/2011 23:01,4/28/2011 17:31,341.5,71,42,1,113,41,0
22562,1005665,4/28/2011 21:49,4,6/15/2011 20:52,platform/bionic,refs/heads/master,MERGE_ALWAYS,merged,1151.05,5,4,1.3333,14,6/15/2011 20:52,4/28/2011 23:16,1149.6,28,58,2,123,21,0.6889
22563,1005665,4/28/2011 21:49,4,5/25/2011 5:58,platform/build,refs/heads/master,MERGE_ALWAYS,merged,632.15,5,4,1.3333,26,5/25/2011 5:58,4/28/2011 23:06,630.85,28,58,8,123,21,0.6889
22564,1005665,4/28/2011 21:49,2,5/13/2011 13:47,platform/ndk,refs/heads/master,MERGE_ALWAYS,merged,351.9667,3,4,1.3333,10,5/13/2011 13:47,4/28/2011 23:05,350.7,28,58,4,123,21,0.6889
22565,1005665,4/28/2011 21:49,2,5/13/2011 13:47,platform/ndk,refs/heads/master,MERGE_ALWAYS,merged,351.9667,3,4,1.3333,7,5/13/2011 13:47,4/28/2011 23:01,350.75,28,58,3,123,21,0.6889
22566,1005665,4/28/2011 21:49,2,5/24/2011 9:24,platform/ndk,refs/heads/master,MERGE_ALWAYS,merged,611.5833,3,3,1.5,12,5/24/2011 9:24,4/28/2011 23:00,610.4,28,58,8,123,21,0.6889
22567,1005665,4/28/2011 21:49,3,6/21/2011 17:07,platform/ndk,refs/heads/master,MERGE_ALWAYS,merged,1291.3,3,2,2,26,6/21/2011 17:07,4/29/2011 19:00,1270.1,28,58,12,123,21,0.6889
22568,1005665,4/28/2011 21:49,1,5/13/2011 15:11,platform/ndk,refs/heads/master,MERGE_ALWAYS,merged,353.3667,3,4,1.3333,5,5/13/2011 15:11,4/28/2011 22:59,352.1833,28,58,1,123,21,0.6889
22569,1004689,4/28/2011 22:58,3,5/14/2011 2:20,platform/sdk,refs/heads/master,MERGE_ALWAYS,merged,363.35,3,2,2,9,5/14/2011 2:20,4/28/2011 22:58,363.35,959,1871,6,5093,932,1.3472
22570,1004689,4/29/2011 1:55,4,5/4/2011 19:49,platform/sdk,refs/heads/master,MERGE_ALWAYS,merged,137.8833,3,2,2,18,5/4/2011 19:49,4/29/2011 1:57,137.8667,959,1871,13,5093,932,1.3472
22579,1002612,4/29/2011 11:25,1,5/2/2011 5:28,platform/packages/apps/Browser,refs/heads/master,MERGE_ALWAYS,merged,66.0333,4,3,0.75,5,5/2/2011 5:28,4/29/2011 16:57,60.5167,29,12,0,39,11,0.2727
22581,1000411,4/29/2011 12:47,1,4/29/2011 15:06,platform/prebuilt,refs/heads/master,MERGE_ALWAYS,merged,2.3,4,4,1,4,4/29/2011 15:06,4/29/2011 13:40,1.4333,505,2123,2,4429,459,1.2722
22582,1003744,4/29/2011 12:50,1,5/3/2011 20:11,platform/packages/apps/SoundRecorder,refs/heads/master,MERGE_ALWAYS,merged,103.3333,6,3,0.5,4,5/3/2011 20:11,5/2/2011 15:27,28.7167,71,42,0,113,41,0
22599,1000319,5/1/2011 18:55,3,6/1/2011 16:20,platform/packages/apps/Bluetooth,refs/heads/master,MERGE_ALWAYS,merged,741.4167,5,3,1.5,15,6/1/2011 16:20,5/20/2011 20:52,283.4667,129,78,5,170,25,0.0238
22601,1006166,5/2/2011 1:55,1,8/26/2012 23:26,platform/packages/inputmethods/LatinIME,refs/heads/master,MERGE_ALWAYS,Open,11589.5,6,-2,-0.5,6,8/26/2012 23:26,5/2/2011 14:25,11577,6,101,0,117,2,0.9815
22606,1000411,5/2/2011 10:18,1,5/3/2011 7:16,platform/packages/providers/TelephonyProvider,refs/heads/master,MERGE_ALWAYS,Abandoned,20.9667,5,2,0.4,4,5/3/2011 7:16,5/2/2011 10:21,20.9,505,2123,2,4429,459,1.2722
22614,1000411,5/2/2011 13:08,2,5/4/2011 8:59,platform/external/qemu,refs/heads/master,MERGE_ALWAYS,merged,43.8333,3,2,2,6,5/4/2011 8:59,5/3/2011 16:57,16.0333,505,2123,4,4429,459,1.2722
22625,1005670,5/2/2011 15:30,4,5/5/2012 0:22,platform/development,refs/heads/master,MERGE_ALWAYS,Abandoned,8840.85,0,0,0,12,5/5/2012 0:22,5/3/2011 12:53,8819.4667,39,38,0,61,31,0.0313
22639,1003723,5/2/2011 16:25,1,5/3/2011 17:21,platform/bionic,refs/heads/master,MERGE_ALWAYS,merged,24.9167,4,3,0.75,4,5/3/2011 17:21,5/2/2011 16:33,24.8,96,842,2,1515,90,1.6197
22644,1005066,5/2/2011 21:31,3,5/5/2012 0:11,platform/packages/apps/Settings,refs/heads/master,MERGE_ALWAYS,Abandoned,8834.6667,0,0,0,14,5/5/2012 0:11,5/2/2011 23:12,8832.9833,12,6,5,67,1,0
22645,1005066,5/2/2011 21:33,4,5/5/2012 0:11,platform/packages/apps/Phone,refs/heads/master,MERGE_ALWAYS,Abandoned,8834.6333,0,0,0,25,5/5/2012 0:11,5/2/2011 23:11,8833,12,6,11,67,1,0
22647,1005066,5/2/2011 21:53,6,5/5/2012 0:12,platform/frameworks/base,refs/heads/master,MERGE_ALWAYS,Abandoned,8834.3,0,0,0,15,5/5/2012 0:12,5/2/2011 22:04,8834.1167,12,6,6,67,1,0
22648,1004689,5/2/2011 22:02,3,5/19/2011 15:36,platform/sdk,refs/heads/master,MERGE_ALWAYS,merged,401.55,3,2,2,8,5/19/2011 15:36,5/2/2011 22:03,401.55,959,1871,5,5093,932,1.3472
22660,1001726,5/3/2011 3:59,2,5/20/2011 16:04,kernel/omap,refs/heads/linux-omap-2.6.39,FAST_FORWARD_ONLY,merged,420.0667,6,4,1.3333,28,5/20/2011 16:04,5/3/2011 15:23,408.6833,13,18,0,96,11,0.2
22663,1001726,5/3/2011 3:59,2,5/18/2011 23:25,kernel/omap,refs/heads/linux-omap-2.6.39,FAST_FORWARD_ONLY,merged,379.4333,4,3,1.5,17,5/18/2011 23:25,5/3/2011 6:43,376.7,13,18,8,96,11,0.2
22664,1001726,5/3/2011 3:59,2,5/18/2011 23:25,kernel/omap,refs/heads/linux-omap-2.6.39,FAST_FORWARD_ONLY,merged,379.4333,5,2,1,15,5/18/2011 23:25,5/3/2011 19:02,364.3833,13,18,4,96,11,0.2
22665,1001726,5/3/2011 3:59,2,5/18/2011 23:25,kernel/omap,refs/heads/linux-omap-2.6.39,FAST_FORWARD_ONLY,merged,379.4333,3,2,2,10,5/18/2011 23:25,5/4/2011 18:16,341.15,13,18,3,96,11,0.2
22666,1001726,5/3/2011 3:59,2,5/18/2011 23:25,kernel/omap,refs/heads/linux-omap-2.6.39,FAST_FORWARD_ONLY,merged,379.4333,5,2,1,9,5/18/2011 23:25,5/3/2011 21:49,361.6,13,18,3,96,11,0.2
22667,1001726,5/3/2011 3:59,2,5/18/2011 23:25,kernel/omap,refs/heads/linux-omap-2.6.39,FAST_FORWARD_ONLY,merged,379.4333,4,2,2,30,5/18/2011 23:25,5/3/2011 7:26,375.9833,13,18,12,96,11,0.2
22670,1001726,5/3/2011 3:59,3,6/10/2011 1:37,kernel/omap,refs/heads/linux-omap-2.6.39,FAST_FORWARD_ONLY,merged,909.6167,6,0,0,18,6/10/2011 1:37,5/3/2011 6:27,907.15,13,18,1,96,11,0.2
22671,1001726,5/3/2011 3:59,1,6/20/2012 13:55,kernel/omap,refs/heads/linux-omap-2.6.39,FAST_FORWARD_ONLY,Abandoned,9945.9167,0,0,0,9,6/20/2012 13:55,5/3/2011 5:16,9944.6333,13,18,1,96,11,0.2
22673,1000411,5/3/2011 11:20,1,5/5/2012 0:20,platform/build,refs/heads/master,MERGE_ALWAYS,Abandoned,8820.9833,0,0,0,7,5/5/2012 0:20,5/3/2011 16:26,8815.9,505,2123,2,4429,459,1.2722
22677,1002951,5/3/2011 13:45,2,6/8/2012 15:03,platform/frameworks/base,refs/heads/master,MERGE_ALWAYS,merged,9649.2833,4,2,0.6667,6,6/8/2012 15:03,6/5/2012 8:36,78.4333,644,352,3,1414,318,0.0299
22690,1003566,5/3/2011 21:31,1,5/12/2011 22:56,platform/development,refs/heads/gingerbread,MERGE_ALWAYS,merged,217.4167,5,3,0.6,5,5/12/2011 22:56,5/3/2011 21:33,217.3833,371,653,1,1668,333,1.4248
22694,1005602,5/4/2011 1:04,1,5/5/2012 0:19,platform/frameworks/base,refs/heads/master,MERGE_ALWAYS,Abandoned,8807.2333,0,0,0,16,5/5/2012 0:19,5/4/2011 2:57,8805.3667,7,5,3,23,1,0
22696,1003360,5/4/2011 4:05,2,5/26/2011 16:21,platform/build,refs/heads/master,MERGE_ALWAYS,merged,540.25,7,4,1.3333,13,5/26/2011 16:21,5/4/2011 4:16,540.0833,316,1122,3,966,152,0.4189
22697,1003360,5/4/2011 4:09,6,5/25/2011 0:43,platform/bionic,refs/heads/master,MERGE_ALWAYS,merged,500.5667,8,4,1.3333,19,5/25/2011 0:43,5/4/2011 4:13,500.4833,316,1122,9,966,152,0.4189
22709,1000582,5/4/2011 18:14,1,5/25/2011 18:51,platform/system/bluetooth,refs/heads/master,MERGE_ALWAYS,Abandoned,504.6,3,-1,-0.3333,7,5/25/2011 18:51,5/4/2011 18:35,504.25,16,80,1,36,10,0.2535
22719,1000582,5/4/2011 21:17,1,5/25/2011 19:03,platform/system/bluetooth,refs/heads/master,MERGE_ALWAYS,Abandoned,501.7667,4,2,0.5,4,5/25/2011 19:03,5/4/2011 21:25,501.6333,16,80,2,36,10,0.2535
22723,1003360,5/4/2011 22:33,1,5/26/2011 16:09,platform/ndk,refs/heads/master,MERGE_ALWAYS,Abandoned,521.6,2,3,1.5,4,5/26/2011 16:09,5/4/2011 22:34,521.5667,316,1122,2,966,152,0.4189
22729,1000411,5/5/2011 8:28,1,5/5/2011 16:39,platform/external/qemu,refs/heads/master,MERGE_ALWAYS,merged,8.1833,4,3,0.75,4,5/5/2011 16:39,5/5/2011 8:29,8.15,505,2123,2,4429,459,1.2722
22741,1004669,5/5/2011 16:04,2,5/24/2012 16:36,platform/sdk,refs/heads/master,MERGE_ALWAYS,Abandoned,9240.5333,4,1,0.25,9,5/24/2012 16:36,5/6/2011 13:28,9219.1333,19,17,1,55,15,0
22744,1000411,5/5/2011 20:45,1,5/9/2011 9:45,platform/development,refs/heads/master,MERGE_ALWAYS,merged,85,4,4,1,4,5/9/2011 9:45,5/6/2011 15:04,66.6667,505,2123,2,4429,459,1.2722
22747,1004669,5/5/2011 23:11,3,5/5/2012 0:17,platform/sdk,refs/heads/master,MERGE_ALWAYS,Abandoned,8761.1,0,0,0,28,5/5/2012 0:17,5/5/2011 23:36,8760.6833,19,17,5,55,15,0
22749,1003566,5/5/2011 23:56,3,5/17/2011 22:01,platform/cts,refs/heads/gingerbread,MERGE_ALWAYS,merged,286.0667,5,2,2,16,5/17/2011 22:01,5/6/2011 0:57,285.05,371,653,10,1668,333,1.4248
22763,1002820,5/6/2011 23:09,3,5/17/2011 14:48,platform/sdk,refs/heads/master,MERGE_ALWAYS,merged,255.65,3,2,1,16,5/17/2011 14:48,5/6/2011 23:13,255.5833,25,22,5,281,13,0.1
22764,1000558,5/7/2011 7:40,6,6/23/2011 18:36,platform/cts,refs/heads/gingerbread,MERGE_ALWAYS,merged,1138.9333,5,2,1,15,6/23/2011 18:36,5/7/2011 7:52,1138.7333,16,7,4,23,2,0.25
22765,1001685,5/8/2011 16:37,1,5/5/2012 0:11,platform/packages/apps/Contacts,refs/heads/master,MERGE_ALWAYS,Abandoned,8695.55,0,0,0,3,5/5/2012 0:11,5/21/2011 8:40,8391.5,11,5,1,10,6,0.5
22788,1000414,5/10/2011 23:30,1,5/11/2011 16:40,kernel/common,refs/heads/android-2.6.36,FAST_FORWARD_ONLY,merged,17.15,3,4,1.3333,4,5/11/2011 16:40,5/11/2011 1:10,15.5,312,384,2,926,301,1.4743
22790,1002621,5/11/2011 2:44,2,5/24/2011 1:44,platform/sdk,refs/heads/master,MERGE_ALWAYS,merged,310.9833,4,3,1.5,9,5/24/2011 1:44,5/13/2011 22:52,242.85,67,468,6,537,65,0.7865
22803,1006131,5/11/2011 15:19,3,5/17/2011 18:38,platform/development,refs/heads/master,MERGE_ALWAYS,merged,147.3,2,2,2,14,5/17/2011 18:38,5/16/2011 13:44,28.8833,16,48,5,54,13,0.0741
22804,1006131,5/11/2011 15:19,3,5/5/2012 0:15,platform/development,refs/heads/master,MERGE_ALWAYS,Abandoned,8624.9333,0,0,0,6,5/5/2012 0:15,5/16/2011 13:45,8506.4833,16,48,2,54,13,0.0741
22821,1003296,5/12/2011 18:43,1,3/27/2012 19:28,platform/bionic,refs/heads/master,MERGE_ALWAYS,Abandoned,7680.75,3,3,1,4,3/27/2012 19:28,5/12/2011 18:45,7680.7,120,217,2,336,81,0.3425
22835,1000866,5/13/2011 0:09,7,6/20/2011 22:30,kernel/omap,refs/heads/linux-omap-2.6.39,FAST_FORWARD_ONLY,Abandoned,934.3333,6,-1,-1,62,6/20/2011 22:30,5/13/2011 1:58,932.5167,306,477,16,1198,233,1.1946
22836,1000866,5/13/2011 0:09,11,6/20/2011 22:29,kernel/omap,refs/heads/linux-omap-2.6.39,FAST_FORWARD_ONLY,Abandoned,934.3333,6,-1,-0.5,119,6/20/2011 22:29,5/13/2011 2:01,932.4667,306,477,8,1198,233,1.1946
22839,1005665,5/13/2011 4:56,2,5/25/2011 20:53,platform/ndk,refs/heads/master,MERGE_ALWAYS,merged,303.9333,3,4,1.3333,7,5/25/2011 20:53,5/13/2011 5:00,303.8667,28,58,4,123,21,0.6889
22852,1003224,5/14/2011 0:56,1,5/16/2011 16:14,platform/external/apache-http,refs/heads/master,MERGE_ALWAYS,merged,63.2833,5,4,0.8,5,5/16/2011 16:14,5/14/2011 1:12,63.0333,523,1300,2,3221,506,0.9263
22867,1004689,5/16/2011 1:51,4,5/17/2011 18:31,platform/sdk,refs/heads/master,MERGE_ALWAYS,merged,40.65,3,2,1,19,5/17/2011 18:31,5/16/2011 1:52,40.6333,959,1871,13,5093,932,1.3472
22868,1005158,5/16/2011 4:15,1,5/5/2012 0:12,platform/frameworks/base,refs/heads/froyo,MERGE_ALWAYS,Abandoned,8515.95,0,0,0,4,5/5/2012 0:12,5/17/2011 19:20,8476.8667,8,1,0,1,2,0
22869,1002915,5/16/2011 7:25,2,6/13/2011 18:35,platform/cts,refs/heads/gingerbread,MERGE_ALWAYS,merged,683.1667,5,3,1,22,6/13/2011 18:35,5/17/2011 11:17,655.3,57,39,11,156,27,0.0667
22877,1004689,5/16/2011 21:49,2,5/17/2011 18:41,platform/sdk,refs/heads/master,MERGE_ALWAYS,merged,20.85,3,2,2,6,5/17/2011 18:41,5/16/2011 21:50,20.85,959,1871,4,5093,932,1.3472
22879,1004689,5/16/2011 22:15,2,5/17/2011 19:02,platform/sdk,refs/heads/master,MERGE_ALWAYS,merged,20.7833,3,2,2,14,5/17/2011 19:02,5/16/2011 22:15,20.7833,959,1871,8,5093,932,1.3472
22887,1005317,5/17/2011 3:28,1,5/17/2011 21:42,platform/frameworks/base,refs/heads/master,MERGE_ALWAYS,Abandoned,18.2333,3,-1,-0.3333,6,5/17/2011 21:42,5/17/2011 3:31,18.1833,7,12,1,15,1,0
22888,1005665,5/17/2011 17:27,1,5/25/2011 5:52,platform/ndk,refs/heads/master,MERGE_ALWAYS,merged,180.4167,3,4,1.3333,4,5/25/2011 5:52,5/17/2011 17:28,180.4,28,58,1,123,21,0.6889
22889,1001414,5/17/2011 17:33,1,5/17/2011 18:30,platform/sdk,refs/heads/master,MERGE_ALWAYS,merged,0.9333,3,2,0.6667,6,5/17/2011 18:30,5/17/2011 17:36,0.8833,861,3165,4,5964,837,1.22
22895,1000411,5/17/2011 19:28,1,5/18/2011 9:34,platform/development,refs/heads/master,MERGE_ALWAYS,merged,14.0833,4,3,0.75,4,5/18/2011 9:34,5/17/2011 19:31,14.05,505,2123,2,4429,459,1.2722
22908,1000582,5/17/2011 21:54,1,5/17/2011 22:32,platform/system/bluetooth,refs/heads/master,MERGE_ALWAYS,merged,0.6167,4,4,1,4,5/17/2011 22:32,5/17/2011 21:59,0.55,16,80,1,36,10,0.2535
22909,1002017,5/17/2011 22:02,1,5/5/2012 0:01,platform/packages/apps/Gallery3D,refs/heads/gingerbread,MERGE_ALWAYS,Abandoned,8473.9833,0,0,0,3,5/5/2012 0:01,5/17/2011 22:11,8473.8167,37,44,1,71,22,0.1724
22911,1002017,5/17/2011 22:13,1,5/5/2012 0:01,platform/packages/apps/Gallery3D,refs/heads/gingerbread,MERGE_ALWAYS,Abandoned,8473.8,0,0,0,3,5/5/2012 0:01,5/17/2011 22:14,8473.7667,37,44,1,71,22,0.1724
22915,1004689,5/17/2011 23:34,3,5/18/2011 20:02,platform/sdk,refs/heads/master,MERGE_ALWAYS,merged,20.45,3,2,2,12,5/18/2011 20:02,5/17/2011 23:35,20.45,959,1871,8,5093,932,1.3472
22916,1001891,5/18/2011 0:24,1,5/4/2012 23:52,device/google/accessory/demokit,refs/heads/master,MERGE_ALWAYS,Abandoned,8471.45,0,0,0,20,5/4/2012 23:52,5/18/2011 0:58,8470.8833,206,468,1,911,174,0.9734
22924,1000411,5/18/2011 11:50,1,5/20/2011 21:32,platform/bionic,refs/heads/master,MERGE_ALWAYS,merged,57.7,6,3,0.5,8,5/20/2011 21:32,5/18/2011 13:04,56.45,505,2123,4,4429,459,1.2722
22925,1002068,5/18/2011 13:36,1,2/27/2012 18:50,platform/frameworks/base,refs/heads/master,MERGE_ALWAYS,merged,6845.2167,7,2,0.4,8,2/27/2012 18:50,5/20/2011 18:18,6792.5167,173,124,2,392,100,0.0211
22926,1002068,5/18/2011 13:36,1,2/24/2012 18:07,platform/frameworks/base,refs/heads/master,MERGE_ALWAYS,merged,6772.5167,5,2,0.6667,3,2/24/2012 18:07,5/20/2011 18:18,6719.8167,173,124,0,392,100,0.0211
22927,1002068,5/18/2011 13:36,3,7/12/2012 19:08,platform/frameworks/base,refs/heads/master,MERGE_ALWAYS,Abandoned,10109.5333,6,0,0,9,7/12/2012 19:08,5/20/2011 18:18,10056.8333,173,124,5,392,100,0.0211
22928,1002068,5/18/2011 13:36,2,7/12/2012 19:09,platform/frameworks/base,refs/heads/master,MERGE_ALWAYS,Abandoned,10109.55,7,1,0.3333,7,7/12/2012 19:09,5/20/2011 18:17,10056.85,173,124,3,392,100,0.0211
22929,1002068,5/18/2011 13:36,2,2/27/2012 20:13,platform/frameworks/base,refs/heads/master,MERGE_ALWAYS,merged,6846.6,6,2,1,5,2/27/2012 20:13,5/20/2011 18:17,6793.9333,173,124,1,392,100,0.0211
22930,1002068,5/18/2011 13:36,2,2/27/2012 20:14,platform/frameworks/base,refs/heads/master,MERGE_ALWAYS,merged,6846.6167,6,2,1,5,2/27/2012 20:14,5/20/2011 18:16,6793.95,173,124,1,392,100,0.0211
22931,1002068,5/18/2011 13:36,2,2/27/2012 19:08,platform/frameworks/base,refs/heads/master,MERGE_ALWAYS,merged,6845.5167,6,2,1,5,2/27/2012 19:08,5/20/2011 18:16,6792.85,173,124,1,392,100,0.0211
22933,1002068,5/18/2011 13:36,2,2/27/2012 19:16,platform/frameworks/base,refs/heads/master,MERGE_ALWAYS,merged,6845.65,6,2,1,5,2/27/2012 19:16,5/20/2011 18:14,6793.0333,173,124,1,392,100,0.0211
22934,1002068,5/18/2011 13:36,2,2/27/2012 19:16,platform/frameworks/base,refs/heads/master,MERGE_ALWAYS,merged,6845.65,6,2,1,5,2/27/2012 19:16,5/20/2011 18:13,6793.05,173,124,1,392,100,0.0211
22935,1002068,5/18/2011 13:36,2,2/27/2012 19:16,platform/frameworks/base,refs/heads/master,MERGE_ALWAYS,merged,6845.65,6,2,1,5,2/27/2012 19:16,5/20/2011 18:11,6793.0667,173,124,1,392,100,0.0211
22946,1005066,5/18/2011 20:15,4,5/5/2012 0:01,platform/frameworks/base,refs/heads/master,MERGE_ALWAYS,Abandoned,8451.7667,0,0,0,8,5/5/2012 0:01,5/18/2011 20:18,8451.7167,12,6,3,67,1,0
22958,1005324,5/18/2011 23:38,3,5/4/2012 23:42,platform/sdk,refs/heads/master,MERGE_ALWAYS,Abandoned,8448.0667,0,0,0,4,5/4/2012 23:42,5/18/2011 23:59,8447.7,67,54,2,258,26,0.2
22961,1001414,5/19/2011 0:11,2,5/20/2011 21:51,platform/sdk,refs/heads/master,MERGE_ALWAYS,merged,45.65,3,2,1,6,5/20/2011 21:51,5/19/2011 0:17,45.55,861,3165,4,5964,837,1.22
22995,1002951,5/19/2011 14:04,1,6/8/2012 6:25,platform/frameworks/base,refs/heads/master,MERGE_ALWAYS,Abandoned,9256.35,0,0,0,4,6/8/2012 6:25,5/19/2011 14:52,9255.5333,644,352,1,1414,318,0.0299
23016,1000660,5/19/2011 17:48,1,6/10/2011 22:47,platform/docs/source.android.com,refs/heads/master,MERGE_ALWAYS,merged,532.9833,4,3,0.75,5,6/10/2011 22:47,5/19/2011 17:48,532.9667,701,4287,3,10892,605,0.5338
23020,1000660,5/19/2011 18:29,4,6/1/2012 7:11,platform/docs/source.android.com,refs/heads/master,MERGE_ALWAYS,Open,9084.6833,2,-2,-1,15,6/1/2012 7:11,5/19/2011 19:36,9083.5667,701,4287,6,10892,605,0.5338
23041,1002609,5/19/2011 22:51,2,5/4/2012 23:54,platform/frameworks/base,refs/heads/master,MERGE_ALWAYS,Abandoned,8425.05,0,0,0,4,5/4/2012 23:54,5/20/2011 21:36,8402.2833,5,148,1,599,1,0.7778
23045,1000411,5/19/2011 23:27,3,5/25/2011 23:45,platform/external/qemu,refs/heads/master,MERGE_ALWAYS,merged,144.3,6,2,2,10,5/25/2011 23:45,5/19/2011 23:48,143.95,505,2123,6,4429,459,1.2722
23054,1004285,5/20/2011 4:00,2,5/24/2011 2:11,kernel/omap,refs/heads/linux-omap-2.6.39,FAST_FORWARD_ONLY,merged,94.1667,7,4,1.3333,10,5/24/2011 2:11,5/20/2011 4:04,94.1,17,77,5,65,14,1.1
23056,1002951,5/20/2011 6:10,2,5/30/2012 21:57,platform/system/core,refs/heads/master,MERGE_ALWAYS,merged,9039.7833,8,6,1,16,5/30/2012 21:57,5/20/2011 11:18,9034.65,644,352,0,1414,318,0.0299
23058,1006468,5/20/2011 6:27,2,6/22/2011 16:25,platform/dalvik,refs/heads/master,MERGE_ALWAYS,merged,801.95,4,3,1,10,6/22/2011 16:25,5/20/2011 6:30,801.9,5,1,4,7,2,0
23059,1005541,5/20/2011 10:19,1,5/24/2012 17:27,platform/cts,refs/heads/gingerbread,MERGE_ALWAYS,Abandoned,8887.1333,1,0,0,8,5/24/2012 17:27,5/26/2011 21:25,8732.0333,10,2,0,2,5,0
23066,1000660,5/20/2011 15:34,2,6/3/2011 21:52,device/samsung/crespo,refs/heads/master,MERGE_ALWAYS,Abandoned,342.3,4,3,0.75,5,6/3/2011 21:52,5/20/2011 15:38,342.2167,701,4287,3,10892,605,0.5338
23068,1000660,5/20/2011 15:34,2,6/3/2011 21:52,platform/system/core,refs/heads/master,MERGE_ALWAYS,Abandoned,342.3,4,2,0.5,5,6/3/2011 21:52,5/20/2011 15:38,342.2333,701,4287,3,10892,605,0.5338
23073,1006194,5/20/2011 18:56,2,6/7/2011 22:45,platform/system/core,refs/heads/master,MERGE_ALWAYS,merged,435.8167,5,4,1.3333,7,6/7/2011 22:45,6/3/2011 14:51,103.9,1,1,1,1,1,0
23079,1001414,5/20/2011 21:14,1,5/23/2011 21:09,platform/sdk,refs/heads/master,MERGE_ALWAYS,merged,71.9167,3,4,1.3333,4,5/23/2011 21:09,5/20/2011 23:12,69.95,861,3165,2,5964,837,1.22
23082,1000411,5/20/2011 22:44,1,5/24/2011 11:32,platform/external/qemu,refs/heads/master,MERGE_ALWAYS,merged,84.7833,4,2,0.5,4,5/24/2011 11:32,5/20/2011 22:46,84.75,505,2123,2,4429,459,1.2722
23091,1004689,5/21/2011 3:29,1,5/23/2011 18:27,platform/sdk,refs/heads/master,MERGE_ALWAYS,merged,62.9667,3,2,0.6667,4,5/23/2011 18:27,5/21/2011 3:29,62.9667,959,1871,2,5093,932,1.3472
