review.id,owner.id,created.on,noof.patches,last.updated.on,project,branch,submit.type,status,elapsed.time,noof.approvals,Sum of Approval.ReviewedStatus field,average.approval.score,noof.comments.on.this.review,comment.time.1,comment.time.2,comment.span.on.this.review,reviews.owned.by.owner,approvals.by.owner,noof.comments.by.owner,total.comments.owner,noof.reviews.merged.owner,avg.aprpoval.score.owner,reviews.owned.by.owner.merged,median.approval.score,noof.comments.by.nonowners,median.approval.score.owner,rsn.degree,rsn.betweenness,rsn.clustcoeff,rsn.closenesscentrality,rsn.eigencentrality,rsn.pagerank
32301,1010361,2/7/2012 8:31,2,5/5/2012 2:15,platform/frameworks/base,refs/heads/master,MERGE_ALWAYS,merged,2105.7333,4,2,1,9,5/5/2012 2:15,2/7/2012 21:30,2092.75,2,2,1,3,1,0,1,0,8,0,234,2238.166667,0.101827291,8.36E-05,0.185290072,0.000232707
32340,1004816,2/7/2012 15:26,2,2/13/2012 22:36,device/ti/panda,refs/heads/master,MERGE_ALWAYS,merged,151.15,5,6,1.5,31,2/13/2012 22:36,2/7/2012 15:29,151.1,12,17,6,135,5,0.8462,5,1,25,1,246,1580,0.076769292,8.45E-05,0.186153883,0.000232504
32351,1006257,2/7/2012 19:22,1,2/13/2012 22:23,platform/build,refs/heads/master,MERGE_ALWAYS,merged,147.0167,3,3,1,4,2/13/2012 22:23,2/7/2012 19:25,146.9667,4,129,1,259,4,0.0882,4,1,3,0,258,1304,0.08563469,8.06E-05,0.215352531,0.000278681
32411,1010077,2/8/2012 9:28,3,5/1/2012 16:20,platform/frameworks/base,refs/heads/master,MERGE_ALWAYS,merged,1998.85,5,2,0.6667,6,5/1/2012 16:20,2/16/2012 14:11,1802.15,12,10,3,27,7,-0.2,7,0,3,0,470,3492.25,0.075431897,8.54E-05,0.332806859,0.000463291
32415,1010077,2/8/2012 10:40,3,5/23/2012 23:05,platform/build,refs/heads/master,MERGE_ALWAYS,merged,2532.4,7,2,1,7,5/23/2012 23:05,2/16/2012 13:44,2337.3333,12,10,2,27,7,-0.2,7,0,5,0,448,35.12105991,0.040158552,7.90E-05,0.396254699,0.000553031
32420,1010077,2/8/2012 9:35,3,5/1/2012 16:20,platform/frameworks/base,refs/heads/master,MERGE_ALWAYS,merged,1998.7333,5,2,0.6667,7,5/1/2012 16:20,2/16/2012 15:33,1800.7833,12,10,3,27,7,-0.2,7,0,4,0,452,3950.2,0.048141593,8.11E-05,0.350295514,0.00047305
32470,1005665,2/8/2012 23:32,1,2/13/2012 22:34,platform/packages/inputmethods/PinyinIME,refs/heads/master,MERGE_ALWAYS,merged,119.0333,5,3,1,5,2/13/2012 22:34,2/8/2012 23:33,119.0167,17,31,2,76,17,0.9167,17,0,3,1,12,6,0,6.67E-05,0.009783001,5.89E-05
32480,1003815,2/9/2012 7:32,3,7/11/2012 0:20,platform/dalvik,refs/heads/master,MERGE_ALWAYS,merged,3664.7833,7,2,2,12,7/11/2012 0:20,2/10/2012 22:12,3626.1167,1,1,1,1,1,0,1,0,11,0,506,6715.533333,0.083066692,8.58E-05,0.36823408,0.000500481
32481,1005840,2/11/2012 12:01,1,4/9/2012 15:37,platform/frameworks/base,refs/heads/master,MERGE_ALWAYS,Abandoned,1395.5833,4,-1,-0.25,15,4/9/2012 15:37,3/20/2012 8:10,487.4333,2,3,6,12,0,0,0,0,9,0,496,3205,0.057006661,8.15E-05,0.423498323,0.000501401
32501,1003296,2/10/2012 0:29,1,2/29/2012 22:39,platform/bionic,refs/heads/master,MERGE_ALWAYS,merged,478.1667,5,2,0.6667,5,2/29/2012 22:39,2/10/2012 21:36,457.0333,40,81,1,224,32,0.3684,32,0,4,0,100,889.4400794,0.106938776,7.95E-05,0.090518088,0.000117642
32502,1005760,2/13/2012 23:50,3,8/25/2012 3:53,kernel/goldfish,refs/heads/android-goldfish-2.6.29,FAST_FORWARD_ONLY,merged,4636.0333,9,3,1.5,8,8/25/2012 3:53,2/14/2012 23:55,4611.9667,29,25,1,58,11,0,11,0,7,0,374,3128.783333,0.034155598,8.08E-05,0.289507482,0.00038381
32510,1010111,2/9/2012 20:56,4,4/6/2012 21:42,platform/build,refs/heads/master,MERGE_ALWAYS,merged,1368.7667,5,3,1.5,16,4/6/2012 21:42,3/30/2012 13:33,176.15,27,64,4,250,24,0.7179,24,0,12,0,380,2302.083333,0.022222222,7.84E-05,0.301049,0.00043424
32521,1010424,2/10/2012 23:00,4,2/17/2012 16:11,platform/docs/source.android.com,refs/heads/master,MERGE_ALWAYS,merged,161.1667,4,2,2,22,2/17/2012 16:11,2/14/2012 18:12,69.9833,2,3,5,13,2,0.5,2,0,17,0,202,2043.611111,0.063366337,7.67E-05,0.164139648,0.000201077
32550,1006257,2/10/2012 22:36,1,2/13/2012 23:09,platform/docs/source.android.com,refs/heads/master,MERGE_ALWAYS,merged,72.55,4,4,1.3333,4,2/13/2012 23:09,2/10/2012 22:50,72.3167,4,129,1,259,4,0.0882,4,1,3,0,86,554.8619048,0.11517165,7.85E-05,0.06709216,0.000110871
32551,1003224,2/10/2012 23:17,1,2/13/2012 22:23,platform/dalvik,refs/heads/master,MERGE_ALWAYS,merged,71.1,4,2,1,3,2/13/2012 22:23,2/10/2012 23:31,70.8667,94,402,1,1298,92,0.8907,92,0,2,0,270,561,0.080818132,8.33E-05,0.215204546,0.000259833
32570,1010084,2/12/2012 15:00,2,10/4/2012 18:52,platform/bionic,refs/heads/master,MERGE_ALWAYS,Abandoned,5643.85,6,-2,-0.4,15,10/4/2012 18:52,3/27/2012 15:56,4586.9167,9,5,5,23,5,0,5,0,10,0,66,215.0170996,0.140151515,7.75E-05,0.064414157,9.36E-05
32571,1010084,2/12/2012 15:00,2,10/4/2012 18:52,platform/bionic,refs/heads/master,MERGE_ALWAYS,Abandoned,5643.8667,3,-2,-0.6667,7,10/4/2012 18:52,5/2/2012 21:52,3717,9,5,2,23,5,0,5,0,5,0,302,2243.834524,0.0400883,8.05E-05,0.231888697,0.000317603
32573,1010084,2/12/2012 15:09,4,6/22/2012 20:47,platform/build,refs/heads/master,MERGE_ALWAYS,merged,3149.6167,4,2,1,13,6/22/2012 20:47,5/2/2012 21:51,1222.9167,9,5,2,23,5,0,5,0,11,0,340,905.1892857,0.052697529,8.20E-05,0.281598665,0.000353355
32620,1010457,2/14/2012 6:27,3,2/16/2012 22:14,platform/cts,refs/heads/master,MERGE_ALWAYS,merged,63.7667,5,2,2,15,2/16/2012 22:14,2/14/2012 19:21,50.8667,2,1,1,2,1,0,1,0,14,0,138,400.9,0.110400682,7.63E-05,0.141069445,0.000160192
32631,1010457,2/14/2012 10:28,1,6/9/2012 0:24,platform/cts,refs/heads/master,MERGE_ALWAYS,Abandoned,2773.9333,8,-4,-0.6667,11,6/9/2012 0:24,2/14/2012 20:40,2763.7333,2,1,1,2,1,0,1,0,10,0,634,3567.333333,0.065247774,8.44E-05,0.567294439,0.000667226
32643,1010482,2/16/2012 16:03,4,11/12/2012 22:49,platform/system/core,refs/heads/master,MERGE_ALWAYS,merged,6486.7667,8,3,1,31,11/12/2012 22:49,5/4/2012 1:42,4629.1167,4,6,9,221,3,0.5,3,0,22,0,48,120,0.025362319,7.40E-05,0.037541405,8.29E-05
32647,1005760,2/17/2012 0:20,5,8/25/2012 3:53,kernel/goldfish,refs/heads/android-goldfish-2.6.29,FAST_FORWARD_ONLY,merged,4563.5333,9,3,1.5,14,8/25/2012 3:53,5/11/2012 0:23,2547.4833,29,25,5,58,11,0,11,0,9,0,448,39.62105991,0.040158552,7.90E-05,0.396254699,0.000553031
32670,1010158,2/14/2012 15:44,1,2/23/2012 18:20,platform/sdk,refs/heads/master,MERGE_ALWAYS,merged,218.5833,5,2,1,3,2/23/2012 18:20,2/22/2012 19:32,22.7833,1,2,1,2,1,0,1,0,2,0,122,1004.029762,0.153005464,8.11E-05,0.097942094,0.000134535
32682,1010482,2/16/2012 17:57,3,5/24/2012 16:38,platform/bionic,refs/heads/master,MERGE_ALWAYS,Abandoned,2350.6833,7,0,0,17,5/24/2012 16:38,2/16/2012 18:08,2350.5,4,6,5,221,3,0.5,3,0,12,0,558,3902.142857,0.063510482,8.50E-05,0.438504681,0.000560005
32700,1001100,2/14/2012 19:30,1,2/14/2012 21:02,platform/development,refs/heads/master,MERGE_ALWAYS,merged,1.5167,3,3,1,4,2/14/2012 21:02,2/14/2012 19:37,1.4,60,361,1,950,58,1.0991,58,1,3,0,118,204.4405594,0.103448276,7.64E-05,0.110117165,0.000147867
32732,1010243,2/16/2012 2:03,4,2/24/2012 20:39,kernel/omap,refs/heads/android-omap-panda-3.0,FAST_FORWARD_ONLY,Abandoned,210.6,3,2,1,21,2/24/2012 20:39,2/16/2012 14:33,198.0833,3,3,10,18,1,0,1,1,11,0,298,608,0.080990386,8.01E-05,0.317319817,0.000290697
32760,1010494,2/16/2012 21:23,1,3/1/2012 2:22,platform/build,refs/heads/master,MERGE_ALWAYS,Abandoned,316.9833,2,0,0,7,3/1/2012 2:22,2/23/2012 16:43,153.6333,2,1,1,11,1,0,1,0,6,0,136,205,0.06453029,7.63E-05,0.148256943,0.000162907
32762,1005760,2/17/2012 2:27,6,3/15/2012 19:32,platform/external/openssl,refs/heads/master,MERGE_ALWAYS,merged,665.0667,5,2,2,20,3/15/2012 19:32,2/17/2012 2:29,665.0333,29,25,4,58,11,0,11,0,16,0,150,379,0.085765766,7.49E-05,0.145377602,0.000175027
32780,1010243,2/17/2012 13:09,2,5/4/2012 22:32,device/ti/panda,refs/heads/master,MERGE_ALWAYS,Abandoned,1857.3833,3,-1,-0.3333,9,5/4/2012 22:32,2/17/2012 13:12,1857.3167,3,3,5,18,1,0,1,0,4,0,256,847.9166667,0.039739173,7.72E-05,0.211669277,0.000264809
32781,1010243,2/17/2012 13:09,4,5/4/2012 20:35,device/ti/panda,refs/heads/master,MERGE_ALWAYS,merged,1855.4167,4,4,2,9,5/4/2012 20:35,2/17/2012 13:13,1855.35,3,3,3,18,1,0,1,1,6,0,474,4121.605556,0.050418365,8.19E-05,0.466088929,0.000518434
32850,1005324,2/19/2012 8:02,2,2/23/2012 20:31,platform/sdk,refs/heads/master,MERGE_ALWAYS,merged,108.4667,5,2,1,7,2/23/2012 20:31,2/19/2012 8:29,108.0167,14,23,1,99,10,0.2,10,0,6,0,136,631.4507937,0.071992976,7.86E-05,0.115326549,0.000156741
32900,1002915,2/20/2012 6:38,2,2/22/2012 23:27,platform/frameworks/base,refs/heads/master,MERGE_ALWAYS,merged,64.8167,4,3,1,6,2/22/2012 23:27,2/20/2012 6:52,64.5667,13,14,2,97,7,0,7,0.5,4,0,312,2660.033333,0.046401985,8.21E-05,0.227100471,0.000312283
32910,1006838,2/20/2012 7:23,1,5/2/2012 7:26,platform/external/webkit,refs/heads/master,MERGE_ALWAYS,Abandoned,1728.05,14,-4,-0.3636,36,5/2/2012 7:26,2/20/2012 20:44,1714.6833,2,7,2,4,0,0,0,0,34,0,594,8150.783333,0.075393575,8.65E-05,0.480180015,0.000594535
32951,1003360,2/21/2012 23:20,1,2/22/2012 17:30,platform/bionic,refs/heads/master,MERGE_ALWAYS,merged,18.1667,7,5,1,6,2/22/2012 17:30,2/21/2012 23:22,18.1333,97,285,1,544,75,0.5111,75,1,5,0,350,2062,0.090377668,8.18E-05,0.31261921,0.00036023
32982,1006404,2/22/2012 14:51,2,2/23/2012 15:31,platform/external/qemu,refs/heads/master,MERGE_ALWAYS,merged,24.65,7,2,1,12,2/23/2012 15:31,2/22/2012 19:15,20.25,7,12,5,27,6,0,6,0,7,0,288,1109.933333,0.036324786,7.86E-05,0.244184615,0.000311342
33000,1002563,2/22/2012 3:11,4,5/1/2012 14:07,platform/packages/apps/Nfc,refs/heads/master,MERGE_ALWAYS,merged,1666.9333,6,2,0.6667,15,5/1/2012 14:07,2/23/2012 18:41,1627.4167,7,8,5,18,6,0.75,6,0,10,0,552,4874.333333,0.091673254,8.60E-05,0.450307333,0.000536538
33030,1005665,2/22/2012 18:09,2,3/2/2012 18:42,platform/ndk,refs/heads/master,MERGE_ALWAYS,merged,216.55,5,4,1.3333,5,3/2/2012 18:42,2/22/2012 18:10,216.5333,17,31,2,76,17,0.9167,17,1,3,1,212,848.4,0.08427673,7.89E-05,0.173177539,0.000224849
33080,1005314,2/23/2012 10:07,1,2/23/2012 16:43,platform/bionic,refs/heads/master,MERGE_ALWAYS,merged,6.5833,7,4,1,5,2/23/2012 16:43,2/23/2012 10:12,6.5167,18,97,1,123,14,1,14,0,4,1,706,4010.5,0.075714654,8.41E-05,0.668932614,0.000781439
33101,1004614,2/24/2012 7:29,4,5/2/2012 16:40,platform/build,refs/heads/master,MERGE_ALWAYS,merged,1641.1833,5,3,1,19,5/2/2012 16:40,3/22/2012 20:01,980.6333,3,9,7,21,1,0.6,1,0,12,0,156,797.1484127,0.032301032,7.72E-05,0.123147406,0.000171663
33170,1005314,2/24/2012 16:16,2,2/28/2012 17:44,platform/bionic,refs/heads/master,MERGE_ALWAYS,merged,97.4667,7,2,1,10,2/28/2012 17:44,2/24/2012 16:19,97.4167,18,97,3,123,14,1,14,0,7,1,432,3205.833333,0.071791559,8.52E-05,0.307541018,0.000414557
33181,1002068,2/24/2012 21:15,2,2/28/2012 0:23,platform/frameworks/base,refs/heads/master,MERGE_ALWAYS,merged,75.1167,4,2,1,7,2/28/2012 0:23,2/27/2012 18:59,5.4,45,48,1,135,37,0.0571,37,0,6,0,460,3078.416667,0.050199354,8.29E-05,0.39645945,0.000459624
33191,1002068,2/24/2012 19:02,1,2/27/2012 19:10,platform/frameworks/base,refs/heads/master,MERGE_ALWAYS,merged,72.1167,4,2,0.6667,5,2/27/2012 19:10,2/27/2012 18:25,0.7333,45,48,1,135,37,0.0571,37,0,4,0,268,739.4,0.112894176,8.04E-05,0.231494134,0.000272571
33192,1002068,2/24/2012 21:15,2,7/12/2012 19:12,platform/frameworks/base,refs/heads/master,MERGE_ALWAYS,Abandoned,3333.95,3,0,0,7,7/12/2012 19:12,2/29/2012 21:41,3213.5,45,48,4,135,37,0.0571,37,0,3,0,240,763.3333333,0.062885154,7.99E-05,0.224036287,0.000255902
33211,1004565,2/24/2012 22:32,3,2/27/2012 16:01,device/ti/panda,refs/heads/master,MERGE_ALWAYS,merged,65.4667,3,2,2,5,2/27/2012 16:01,2/24/2012 22:33,65.4667,1,5,1,10,1,0.3333,1,0,4,0,372,1297.463777,0.069921534,8.41E-05,0.289525292,0.00034963
33231,1010070,2/28/2012 17:10,6,2/29/2012 23:09,platform/frameworks/base,refs/heads/master,MERGE_ALWAYS,merged,29.9833,3,2,1,19,2/29/2012 23:09,2/28/2012 17:19,29.8333,2,2,8,20,2,1,2,0,11,0.5,94,96.625,0.057354302,7.09E-05,0.107727296,0.000115334
33272,1010274,2/28/2012 16:45,7,2/29/2012 18:31,platform/external/llvm,refs/heads/master,MERGE_ALWAYS,merged,25.7667,7,2,2,24,2/29/2012 18:31,2/28/2012 19:13,23.2833,6,6,9,31,5,1,5,0,15,0,290,1359,0.062739464,8.08E-05,0.259426871,0.000300345
33273,1010274,2/28/2012 16:45,1,3/2/2012 14:48,platform/frameworks/compile/linkloader,refs/heads/master,MERGE_ALWAYS,Abandoned,70.0333,8,-3,-0.6,11,3/2/2012 14:48,2/28/2012 17:15,69.5333,6,6,1,31,5,1,5,0,10,0,500,2609.25,0.053654618,8.45E-05,0.37337515,0.000502066
33274,1010274,2/28/2012 16:45,3,2/29/2012 23:11,platform/frameworks/compile/slang,refs/heads/master,MERGE_ALWAYS,merged,30.4167,7,2,1,29,2/29/2012 23:11,2/28/2012 19:51,27.3167,6,6,12,31,5,1,5,0,17,0,346,1402.333333,0.036832908,7.91E-05,0.34944642,0.000349213
33290,1010274,2/28/2012 16:45,3,3/2/2012 0:53,platform/frameworks/compile/libbcc,refs/heads/master,MERGE_ALWAYS,merged,56.1333,7,2,2,38,3/2/2012 0:53,2/28/2012 17:12,55.6833,6,6,6,31,5,1,5,0,32,0,930,12132.08333,0.053865406,8.72E-05,0.807661152,0.000978446
33291,1010274,2/28/2012 16:45,2,3/22/2012 19:37,platform/sdk,refs/heads/master,MERGE_ALWAYS,merged,554.85,7,3,1.5,8,3/22/2012 19:37,2/28/2012 19:48,551.8,6,6,1,31,5,1,5,0,7,0,444,2794.669192,0.055806938,8.19E-05,0.379634484,0.00045589
33330,1002915,2/29/2012 4:58,2,3/23/2012 5:32,platform/frameworks/base,refs/heads/master,MERGE_ALWAYS,Abandoned,552.5667,4,-1,-0.25,6,3/23/2012 5:32,3/22/2012 6:32,23,13,14,3,97,7,0,7,0,3,0,126,195,0.055811572,7.59E-05,0.101967268,0.000153973
33341,1005314,2/29/2012 13:07,2,4/13/2012 21:58,platform/bionic,refs/heads/master,MERGE_ALWAYS,merged,1064.8333,6,3,1.5,13,4/13/2012 21:58,2/29/2012 13:15,1064.7,18,97,7,123,14,1,14,0,6,1,338,898.5,0.063539025,8.28E-05,0.265225632,0.00034486
33360,1010649,2/29/2012 11:16,1,3/7/2012 1:26,platform/packages/apps/Email,refs/heads/master,MERGE_ALWAYS,merged,158.15,7,3,1,5,3/7/2012 1:26,3/4/2012 11:30,61.9167,1,1,1,1,1,1,1,0,4,1,180,268.2361222,0.068414482,7.65E-05,0.147081802,0.000199156
33402,1003284,3/1/2012 4:09,2,5/5/2012 8:58,platform/development,refs/heads/master,MERGE_ALWAYS,Abandoned,1564.8167,4,-1,-0.3333,11,5/5/2012 8:58,3/7/2012 19:54,1405.05,10,63,1,28,4,0.1,4,0,10,0,64,97,0.090725806,7.32E-05,0.057245628,9.68E-05
33422,1010056,3/1/2012 4:19,1,3/2/2012 0:07,platform/frameworks/compile/linkloader,refs/heads/master,MERGE_ALWAYS,merged,19.8,3,3,1,4,3/2/2012 0:07,3/1/2012 23:19,0.8,5,37,2,120,5,0.3333,5,1,2,0,604,719,0.046555631,8.19E-05,0.493207656,0.000700421
33430,1005314,3/1/2012 3:31,1,3/7/2012 21:04,platform/external/libnfc-nxp,refs/heads/master,MERGE_ALWAYS,merged,161.5333,6,3,1,4,3/7/2012 21:04,3/1/2012 3:34,161.4833,18,97,1,123,14,1,14,0,3,1,86,441,0.083056478,7.74E-05,0.069744423,0.000109853
33440,1010494,3/1/2012 3:39,6,5/2/2012 18:46,platform/docs/source.android.com,refs/heads/master,MERGE_ALWAYS,merged,1503.1,4,2,2,20,5/2/2012 18:46,3/1/2012 3:49,1502.9333,2,1,10,11,1,0,1,0,10,0,472,3488.5,0.068950595,8.53E-05,0.388317586,0.000477702
33460,1005324,3/1/2012 8:55,4,6/13/2012 23:44,platform/sdk,refs/heads/master,MERGE_ALWAYS,merged,2510.8,6,2,2,22,6/13/2012 23:44,3/3/2012 22:46,2448.9667,14,23,12,99,10,0.2,10,0,10,0,182,265.5,0.024175824,7.55E-05,0.153625062,0.000208602
33471,1003296,3/1/2012 18:51,12,4/3/2012 11:23,platform/ndk,refs/heads/master,MERGE_ALWAYS,merged,784.5167,9,2,1,63,4/3/2012 11:23,3/3/2012 10:09,745.2333,40,81,17,224,32,0.3684,32,0,46,0,216,331.0833333,0.05849775,8.15E-05,0.179624702,0.000220582
33644,1006692,3/6/2012 14:55,2,3/8/2012 16:46,platform/development,refs/heads/master,MERGE_ALWAYS,merged,49.85,3,3,1,8,3/8/2012 16:46,3/6/2012 15:13,49.55,1,4,5,7,1,0,1,1,3,0,482,3743.5,0.072337483,8.55E-05,0.430194825,0.000457204
33790,1002915,3/7/2012 8:01,5,5/29/2012 20:05,platform/frameworks/base,refs/heads/master,MERGE_ALWAYS,merged,2004.05,5,2,0.6667,25,5/29/2012 20:05,3/22/2012 1:57,1650.1167,13,14,10,97,7,0,7,0,15,0,88,144,0.05602537,7.35E-05,0.082609294,0.000117927
33850,1003245,3/8/2012 0:02,1,5/1/2012 12:52,platform/frameworks/base,refs/heads/master,MERGE_ALWAYS,merged,1308.8167,3,2,0.6667,6,5/1/2012 12:52,3/8/2012 18:53,1289.9667,11,16,2,92,4,0.0833,4,0,4,0,398,2038.45,0.074361708,8.38E-05,0.395236733,0.000393544
33900,1005314,3/8/2012 9:27,5,5/9/2012 16:52,platform/bionic,refs/heads/master,MERGE_ALWAYS,merged,1495.4167,7,2,2,31,5/9/2012 16:52,3/8/2012 9:33,1495.3167,18,97,9,123,14,1,14,0,22,1,560,4263.333333,0.084126984,8.54E-05,0.513576348,0.000545807
33930,1005314,3/8/2012 14:40,3,3/16/2012 9:51,platform/bionic,refs/heads/master,MERGE_ALWAYS,merged,187.1667,7,4,1.3333,23,3/16/2012 9:51,3/8/2012 14:42,187.15,18,97,9,123,14,1,14,0,14,1,418,3204.5,0.094911667,8.51E-05,0.359346348,0.000401466
33943,1010077,3/8/2012 16:07,3,7/27/2012 9:23,platform/frameworks/base,refs/heads/master,MERGE_ALWAYS,Abandoned,3377.25,6,0,0,9,7/27/2012 9:23,3/30/2012 8:18,2857.0667,12,10,2,27,7,-0.2,7,0,7,0,46,27,0.031620553,7.10E-05,0.036390557,8.58E-05
33944,1010077,3/8/2012 16:07,4,7/27/2012 9:23,platform/frameworks/base,refs/heads/master,MERGE_ALWAYS,Abandoned,3377.2667,5,0,0,6,7/27/2012 9:23,3/30/2012 8:25,2856.9667,12,10,1,27,7,-0.2,7,0,5,0,224,1263.216667,0.071428571,7.80E-05,0.23176399,0.000228382
33945,1010077,3/8/2012 16:07,3,7/27/2012 9:24,platform/frameworks/base,refs/heads/master,MERGE_ALWAYS,Abandoned,3377.2833,5,0,0,5,7/27/2012 9:24,3/30/2012 8:35,2856.8167,12,10,1,27,7,-0.2,7,0,4,0,354,2572.916667,0.063238315,8.43E-05,0.258523171,0.000349436
33946,1010077,3/8/2012 16:07,3,7/27/2012 9:25,platform/frameworks/base,refs/heads/master,MERGE_ALWAYS,Abandoned,3377.3,5,0,0,5,7/27/2012 9:25,3/30/2012 8:38,2856.7833,12,10,1,27,7,-0.2,7,0,4,0,182,510,0.058119658,7.78E-05,0.131494949,0.000209394
33947,1010077,3/8/2012 16:07,3,7/27/2012 9:26,platform/frameworks/base,refs/heads/master,MERGE_ALWAYS,Abandoned,3377.3,5,0,0,5,7/27/2012 9:26,3/30/2012 8:40,2856.75,12,10,1,27,7,-0.2,7,0,4,0,456,4183,0.068475153,8.51E-05,0.340810135,0.000454431
33990,1005324,3/10/2012 3:51,4,5/1/2012 13:42,platform/frameworks/base,refs/heads/master,MERGE_ALWAYS,merged,1257.8333,4,2,0.6667,13,5/1/2012 13:42,3/12/2012 19:04,1194.6333,14,23,8,99,10,0.2,10,0,5,0,148,911.9166667,0.067752684,8.18E-05,0.100701221,0.00015234
33992,1002563,3/11/2012 8:26,3,6/13/2012 17:34,platform/frameworks/base,refs/heads/master,MERGE_ALWAYS,merged,2265.1167,5,4,1.3333,16,6/13/2012 17:34,3/14/2012 0:47,2200.7667,7,8,3,18,6,0.75,6,1,13,0,248,4159.25,0.070023603,8.44E-05,0.165760793,0.000225459
33993,1010537,3/11/2012 13:43,1,5/27/2012 9:29,platform/external/v8,refs/heads/master,MERGE_ALWAYS,Abandoned,1843.7667,7,0,0,13,5/27/2012 9:29,3/11/2012 13:51,1843.6333,2,3,5,8,1,0.3333,1,0,8,0,568,3268.242893,0.066739661,8.46E-05,0.52946666,0.000550007
34000,1003296,3/11/2012 3:49,2,3/12/2012 19:04,platform/ndk,refs/heads/master,MERGE_ALWAYS,merged,39.25,7,3,1.5,4,3/12/2012 19:04,3/11/2012 7:54,35.15,40,81,1,224,32,0.3684,32,0,3,0,260,672,0.071198569,8.13E-05,0.209001073,0.000258312
34040,1010669,3/12/2012 18:14,1,7/25/2012 0:38,platform/sdk,refs/heads/master,MERGE_ALWAYS,merged,3222.4,4,4,1,7,7/25/2012 0:38,5/3/2012 22:02,1970.6,8,37,3,134,6,-0.0313,6,1,4,0,86,139.5611111,0.086378738,7.14E-05,0.0989121,0.000111282
34080,1000411,3/13/2012 12:52,1,3/27/2012 11:31,platform/development,refs/heads/master,MERGE_ALWAYS,merged,334.65,5,5,1.25,8,3/27/2012 11:31,3/13/2012 12:59,334.5333,84,636,2,1496,76,1.0543,76,1,6,0,158,747.7,0.086984745,7.78E-05,0.132165042,0.000171391
34170,1010929,3/15/2012 9:56,2,6/19/2012 21:48,platform/cts,refs/heads/master,MERGE_ALWAYS,merged,2315.8667,6,2,1,11,6/19/2012 21:48,3/15/2012 15:59,2309.8167,1,1,1,1,1,0,1,0,10,0,510,6466.25,0.072348309,8.61E-05,0.379902955,0.000497303
34190,1003296,3/16/2012 0:25,2,3/27/2012 11:33,platform/development,refs/heads/master,MERGE_ALWAYS,merged,275.1333,5,3,1.5,6,3/27/2012 11:33,3/16/2012 0:27,275.1,40,81,1,224,32,0.3684,32,0,5,0,1270,33361.16667,0.058953278,8.85E-05,1,0.001455787
34200,1010056,3/16/2012 1:33,2,3/22/2012 15:39,platform/frameworks/compile/libbcc,refs/heads/master,MERGE_ALWAYS,merged,158.1,5,3,1.5,16,3/22/2012 15:39,3/16/2012 1:41,157.9667,5,37,9,120,5,0.3333,5,0,7,0,326,2381.5,0.033628721,7.66E-05,0.284524956,0.000386325
34201,1010056,3/16/2012 1:33,2,3/21/2012 18:37,platform/frameworks/compile/slang,refs/heads/master,MERGE_ALWAYS,merged,137.0667,5,3,1.5,14,3/21/2012 18:37,3/16/2012 14:54,123.7167,5,37,5,120,5,0.3333,5,0,9,0,82,350.702381,0.063414634,7.73E-05,0.070791618,0.00011354
34210,1005314,3/16/2012 9:50,2,3/26/2012 23:19,platform/bionic,refs/heads/master,MERGE_ALWAYS,merged,253.4667,8,5,1,14,3/26/2012 23:19,3/16/2012 9:51,253.45,18,97,3,123,14,1,14,0.5,11,1,468,3603.75,0.093870364,8.54E-05,0.377297814,0.000442608
34230,1010116,3/16/2012 18:56,1,6/1/2012 4:25,platform/frameworks/base,refs/heads/master,MERGE_ALWAYS,Abandoned,1833.4833,8,-1,-0.1429,17,6/1/2012 4:25,4/6/2012 1:15,1347.15,2,2,7,10,1,0,1,0,10,0,94,107,0.018501388,7.32E-05,0.09717767,0.000130707
34240,1010424,3/16/2012 23:59,1,6/18/2012 22:27,platform/external/iproute2,refs/heads/master,MERGE_ALWAYS,merged,2254.4667,8,6,1.2,20,6/18/2012 22:27,3/19/2012 3:57,2202.5,2,3,7,13,2,0.5,2,0.5,13,0,340,858.6166667,0.064810303,7.98E-05,0.324975868,0.000348187
34260,1005314,3/17/2012 5:50,1,3/27/2012 1:56,platform/bionic,refs/heads/master,MERGE_ALWAYS,Abandoned,236.0833,7,2,0.6667,4,3/27/2012 1:56,3/17/2012 5:57,235.9667,18,97,2,123,14,1,14,0,2,1,504,1535,0.055745273,8.11E-05,0.435474301,0.000605151
34270,1005314,3/17/2012 5:52,1,7/17/2012 2:12,platform/system/core,refs/heads/master,MERGE_ALWAYS,Abandoned,2924.3167,7,2,0.6667,6,7/17/2012 2:12,3/17/2012 5:59,2924.2167,18,97,3,123,14,1,14,0,3,1,410,2956.166667,0.065375418,8.21E-05,0.380883463,0.000415955
34271,1005314,3/17/2012 10:07,2,5/11/2012 18:25,platform/build,refs/heads/master,MERGE_ALWAYS,merged,1328.2833,4,4,1.3333,8,5/11/2012 18:25,3/17/2012 10:32,1327.8833,18,97,3,123,14,1,14,1,5,1,228,571.2333333,0.094084769,8.01E-05,0.211043996,0.000247906
34280,1011043,3/17/2012 17:03,2,5/1/2012 13:43,platform/frameworks/base,refs/heads/master,MERGE_ALWAYS,merged,1076.6667,3,2,1,6,5/1/2012 13:43,3/18/2012 21:11,1048.5167,1,1,1,1,1,0,1,0,5,0,474,3806,0.077808768,8.33E-05,0.458353238,0.00050519
